entry_id,hospital_name,hospital_lat,hospital_lng,speciality,general_beds,icu_beds,ventilators,ambulance_type_needed,symptom,severity,traffic_level,waiting_time_min
768,Jaslok Hospital,19.214091645975966,72.97692878319725,Cardiology,53,13,20,Cardiac,headache,mild,Low,10
769,SL Raheja Hospital,18.972426332944888,72.79394455941946,Burns,18,12,4,ALS,unconscious,severe,Moderate,97
770,Sion Hospital,19.138057260300535,72.94453800659068,General Medicine,76,19,16,ICU,headache,mild,Moderate,12
771,Kokilaben Dhirubhai Ambani Hospital,19.26207702712166,72.79558891689022,Burns,28,11,15,ALS,burn injury,moderate,Low,96
772,Fortis Hospital Mulund,19.001934901912573,72.88878064424803,General Medicine,136,42,10,BLS,headache,mild,Low,61
773,Terna Hospital,19.233300679718898,72.86247400804305,Cardiology,137,31,10,ALS,bleeding,severe,High,105
774,SRV Hospital Goregaon,19.07262138826474,72.7973300150785,Trauma,40,32,4,Cardiac,headache,mild,Low,62
775,Reliance Hospital,19.210652825642516,72.90491996594439,Trauma,47,29,5,ICU,fever,mild,Low,70
776,SL Raheja Hospital,19.03249511627388,72.7805317418629,Neurology,120,28,4,Cardiac,unconscious,severe,Moderate,104
777,Tata Memorial Hospital,19.129965762780632,72.88176288479782,Gynecology,99,6,14,Cardiac,burn injury,moderate,Low,42
778,Tata Memorial Hospital,18.943071741305967,72.896508225225,Burns,38,25,13,Cardiac,dizziness,mild,High,73
779,Reliance Hospital,19.181339603268963,72.92572285648288,Orthopedics,128,18,1,BLS,burn injury,moderate,Low,33
780,Jaslok Hospital,19.230529545267224,72.94130901760211,Cardiology,131,36,13,ICU,burn injury,moderate,Low,25
781,Tata Memorial Hospital,19.06463438043413,72.85354375377204,Pulmonology,21,21,17,BLS,fever,mild,Moderate,59
782,Cooper Hospital,19.10778251009626,72.82853604845583,Orthopedics,109,10,3,Cardiac,dizziness,mild,Low,24
783,Dr. LH Hiranandani Hospital,19.244745269373897,72.79286176204744,Orthopedics,16,42,2,Cardiac,headache,mild,Low,58
784,SRV Hospital Goregaon,19.18650981743858,72.98656734398728,General Medicine,51,48,5,ALS,fracture,moderate,Low,47
785,Breach Candy Hospital,19.07750263644963,72.76107610724128,Pulmonology,96,30,10,Cardiac,fracture,moderate,Low,48
786,Lilavati Hospital,19.087160117305398,72.9008369176168,Cardiology,64,40,17,BLS,fever,mild,Moderate,90
787,Bombay Hospital,19.059187684148462,72.87778777799635,Gynecology,79,27,5,BLS,unconscious,severe,Moderate,108
788,Terna Hospital,19.18784850511985,72.83078378322082,Orthopedics,107,36,4,Cardiac,unconscious,severe,High,78
789,Reliance Hospital,18.922368159692375,72.87434200684376,Pulmonology,139,33,16,ICU,dizziness,mild,Moderate,103
790,Holy Spirit Hospital,19.014348637285032,72.88868214828011,Neurology,61,4,10,ICU,headache,mild,Moderate,99
791,Wockhardt Hospital Mumbai Central,19.008256234438768,72.77633030327378,Neurology,90,19,7,ICU,unconscious,severe,High,51
792,Sushrut Hospital,19.159806611640928,72.9804552053128,Gynecology,14,43,7,BLS,chest pain,severe,Low,8
793,Lilavati Hospital,19.29923621057437,72.86406609492464,Trauma,136,31,13,ICU,bleeding,severe,Moderate,84
794,Sushrut Hospital,18.978052548749545,72.95809238152881,Pediatrics,23,20,1,Cardiac,fracture,moderate,Moderate,44
795,Reliance Hospital,18.929440590879555,72.84795840706262,Orthopedics,22,34,14,BLS,chest pain,severe,Moderate,69
796,Tata Memorial Hospital,19.077218197719247,72.88681674834689,Burns,78,10,16,ICU,high blood pressure,moderate,Low,66
797,Fortis Hospital Mulund,19.071044951938507,72.9700073557215,Pediatrics,61,2,3,Cardiac,fracture,moderate,High,107
798,SevenHills Hospital,19.24745068833299,72.81082619678726,Cardiology,23,25,14,ICU,breathing difficulty,severe,Low,34
799,Hiranandani Hospital Powai,19.09692133876345,72.90279412611281,Pulmonology,76,46,12,BLS,fever,mild,Moderate,105
800,Nanavati Max Hospital,19.107616799594958,72.87011253764997,Trauma,0,25,5,BLS,bleeding,severe,High,33
801,Breach Candy Hospital,19.2170633598209,72.76712482099872,Gynecology,132,44,2,ICU,bleeding,severe,Moderate,34
802,Bombay Hospital,19.029882863526705,72.8088176228089,Orthopedics,81,14,6,Cardiac,chest pain,severe,High,80
803,Lilavati Hospital,18.980933255567958,72.90962949724984,Cardiology,62,46,20,BLS,chest pain,severe,High,23
804,Saifee Hospital,18.949563499980076,72.98868338532596,Gynecology,99,47,0,BLS,high blood pressure,moderate,Low,100
805,Reliance Hospital,19.00689192304252,72.92776190449504,Orthopedics,55,5,3,ICU,dizziness,mild,Moderate,103
806,KEM Hospital,18.899285972958573,72.84456298617128,Neurology,97,40,19,Cardiac,vomiting,moderate,Moderate,109
807,KEM Hospital,18.88182305270162,72.77938577924776,Cardiology,87,10,17,ALS,fever,mild,Moderate,67
808,Lilavati Hospital,18.912830189332546,72.76613160617904,Pulmonology,73,49,0,ICU,fever,mild,Moderate,67
809,Global Hospital Parel,18.915950894653683,72.81057614479118,Orthopedics,7,17,1,ICU,headache,mild,Moderate,114
810,Fortis Hospital Mulund,18.945273605289206,72.76047487339608,Pulmonology,6,42,9,BLS,fracture,moderate,Low,77
811,Global Hospital Parel,18.975496754285988,72.79451065175931,Pediatrics,68,39,18,ICU,burn injury,moderate,Moderate,104
812,SL Raheja Hospital,19.08306575313664,72.85731893716182,Trauma,14,50,15,ALS,chest pain,severe,Moderate,48
813,SevenHills Hospital,19.069895236457377,72.81987291096384,Cardiology,98,46,18,ICU,high blood pressure,moderate,High,34
814,Sion Hospital,19.224735784169876,72.91259037947026,Burns,66,8,10,Cardiac,headache,mild,High,27
815,Global Hospital Parel,19.17328438784703,72.78551749689059,Gynecology,11,10,12,BLS,fracture,moderate,Moderate,37
816,Kokilaben Dhirubhai Ambani Hospital,19.09627110151647,72.89897275306757,Orthopedics,32,29,14,ICU,high blood pressure,moderate,Moderate,36
817,Wockhardt Hospital Mumbai Central,19.24218589913548,72.88018721550792,Burns,64,41,0,ICU,breathing difficulty,severe,Low,120
818,Tata Memorial Hospital,19.004758715389038,72.7873607111052,Gynecology,16,46,12,ALS,breathing difficulty,severe,High,57
819,Shivaji Park Hospital,19.260355784479195,72.93539774304985,General Medicine,131,15,13,BLS,fever,mild,Low,71
820,CritiCare Hospital,19.293428778231842,72.86534624113911,Burns,33,17,2,ALS,fracture,moderate,Low,118
821,Nair Hospital,19.1371351374247,72.80053647913597,Gynecology,28,18,17,BLS,vomiting,moderate,Moderate,62
822,Shushrusha Hospital,19.104854979814068,72.77533773098115,Cardiology,78,44,11,ICU,headache,mild,High,107
823,Reliance Hospital,18.891697097921124,72.91731394088359,Gynecology,17,4,5,ICU,chest pain,severe,Low,24
824,Lilavati Hospital,19.107722934453353,72.76431803006629,Trauma,130,23,6,ALS,dizziness,mild,High,25
825,Shushrusha Hospital,19.27881161502227,72.94145340441335,Orthopedics,61,40,1,BLS,high blood pressure,moderate,Moderate,41
826,Hiranandani Hospital Powai,18.89435565260963,72.75174405389221,Gynecology,106,25,15,ALS,chest pain,severe,High,75
827,Global Hospital Parel,18.931179759311743,72.91213375170511,Neurology,66,35,5,Cardiac,breathing difficulty,severe,Low,110
828,CritiCare Hospital,18.975207513611938,72.8589079432907,Neurology,139,13,17,BLS,vomiting,moderate,Moderate,27
829,Rajawadi Hospital,19.24218357659525,72.97890574040831,General Medicine,12,7,16,BLS,dizziness,mild,Low,98
830,Dr. LH Hiranandani Hospital,18.941264613338326,72.87119795128876,Trauma,23,35,20,ICU,chest pain,severe,High,64
831,Nanavati Max Hospital,19.047642823852488,72.81679505895157,Pulmonology,119,21,15,ALS,fracture,moderate,High,109
832,Bombay Hospital,18.88203116180303,72.75916817298322,General Medicine,105,31,18,ICU,high blood pressure,moderate,High,84
833,Global Hospital Parel,19.041997198730392,72.76535229639312,Trauma,42,9,8,BLS,fever,mild,Moderate,88
834,Sion Hospital,19.01585150152933,72.9110685905433,Neurology,46,20,4,ALS,bleeding,severe,Moderate,8
835,Nair Hospital,19.029254009531446,72.83163213279394,Cardiology,29,4,8,Cardiac,dizziness,mild,High,28
836,Sushrut Hospital,18.88618971908638,72.94644024284979,Trauma,114,31,12,BLS,fracture,moderate,Low,99
837,Hinduja Hospital Mahim,18.886680992698597,72.81511090248495,General Medicine,114,17,8,ICU,high blood pressure,moderate,Moderate,82
838,Breach Candy Hospital,18.94104191645315,72.7582977078991,Pediatrics,112,4,12,ALS,breathing difficulty,severe,High,118
839,Cooper Hospital,18.978976230204402,72.86617176659902,Pediatrics,47,7,5,Cardiac,burn injury,moderate,Moderate,110
840,Reliance Hospital,19.058030588274267,72.7530728219525,Pulmonology,48,19,4,ICU,bleeding,severe,Moderate,18
841,Sushrut Hospital,19.299183471044337,72.91480910038199,Neurology,30,38,4,ALS,fever,mild,Moderate,72
842,Saifee Hospital,19.065539573328778,72.94556631732345,Burns,29,44,5,ICU,bleeding,severe,Low,110
843,CritiCare Hospital,19.125600663955876,72.76342564185306,Gynecology,86,44,16,BLS,fever,mild,High,110
844,Lilavati Hospital,19.183878526369316,72.89387003335398,Trauma,103,22,5,ALS,unconscious,severe,Low,76
845,Cooper Hospital,19.266372413282912,72.95412190929665,General Medicine,13,47,6,Cardiac,vomiting,moderate,Low,7
846,Cooper Hospital,19.072142518628073,72.79739322462963,Orthopedics,83,42,8,Cardiac,chest pain,severe,Moderate,25
847,Jaslok Hospital,19.271448127583252,72.91223759980015,General Medicine,63,25,3,ICU,chest pain,severe,High,111
848,Holy Spirit Hospital,18.88697539179488,72.87696401486825,Gynecology,124,37,8,ICU,breathing difficulty,severe,High,101
849,Kokilaben Dhirubhai Ambani Hospital,19.25081734262732,72.93314622786237,Pulmonology,128,24,14,ICU,high blood pressure,moderate,High,63
850,Bombay Hospital,19.062156309389138,72.85798042110689,Cardiology,112,5,4,Cardiac,bleeding,severe,Moderate,56
851,Rajawadi Hospital,19.143555983217396,72.88167094315388,Pulmonology,123,45,13,BLS,unconscious,severe,Moderate,92
852,Lilavati Hospital,18.906839988732933,72.84373240415059,Neurology,66,20,5,ALS,high blood pressure,moderate,Low,96
853,Kokilaben Dhirubhai Ambani Hospital,19.092443292508865,72.77838015806775,Neurology,109,4,11,BLS,vomiting,moderate,Low,55
854,Tata Memorial Hospital,19.242718745181822,72.9152105335617,Neurology,140,13,16,ICU,bleeding,severe,Low,95
855,Reliance Hospital,19.064751548819103,72.7783918538542,Pediatrics,2,47,10,Cardiac,fracture,moderate,Moderate,109
856,Saifee Hospital,19.15938741525099,72.98315701611833,Burns,108,8,11,BLS,burn injury,moderate,Low,110
857,Dr. LH Hiranandani Hospital,18.952894747844454,72.95311109169698,Neurology,26,10,14,ICU,dizziness,mild,Low,36
858,Jaslok Hospital,19.165682573281522,72.86760506669474,Pulmonology,23,1,17,BLS,fracture,moderate,High,30
859,SRV Hospital Goregaon,19.275608854997525,72.89197328790635,Neurology,57,18,14,Cardiac,headache,mild,High,55
860,Jaslok Hospital,19.203750867898663,72.77768388935537,Pulmonology,89,7,13,ICU,headache,mild,High,83
861,CritiCare Hospital,18.95123700720574,72.81772723247093,Burns,126,12,18,ALS,dizziness,mild,High,10
862,Bhaktivedanta Hospital,19.282929576483898,72.75760293545069,Orthopedics,118,28,16,ICU,chest pain,severe,High,52
863,Sushrut Hospital,19.049956916640074,72.81993253623703,Cardiology,146,0,18,ICU,fever,mild,Low,12
864,Dr. LH Hiranandani Hospital,18.936943192475855,72.93212236016996,Gynecology,101,5,0,ICU,chest pain,severe,Moderate,44
865,Wockhardt Hospital Mumbai Central,18.94754639506561,72.94241196929524,Pediatrics,43,6,2,ALS,vomiting,moderate,High,21
866,Sushrut Hospital,18.94757991494905,72.76188305270844,Orthopedics,75,20,7,BLS,dizziness,mild,Moderate,52
867,Kokilaben Dhirubhai Ambani Hospital,19.16133189180938,72.84153794093646,General Medicine,23,41,16,ICU,vomiting,moderate,Moderate,62
868,SL Raheja Hospital,19.11453186973983,72.79301969162718,Cardiology,99,48,18,BLS,burn injury,moderate,Moderate,25
869,CritiCare Hospital,19.080818305633787,72.88436538651189,Burns,94,2,2,ALS,high blood pressure,moderate,Low,111
870,Kokilaben Dhirubhai Ambani Hospital,19.182904134604982,72.80811528544517,General Medicine,57,0,8,ICU,dizziness,mild,Low,12
871,Sushrut Hospital,18.988063961726915,72.81806425001152,Cardiology,82,9,10,Cardiac,bleeding,severe,High,79
872,Shivaji Park Hospital,19.200978997956188,72.76219555169541,Trauma,23,24,9,BLS,chest pain,severe,Moderate,61
873,Shushrusha Hospital,19.111030921685263,72.8472411801889,Orthopedics,15,24,11,BLS,fever,mild,Low,39
874,Bhaktivedanta Hospital,19.299841369342257,72.85120798040438,Burns,52,20,18,Cardiac,bleeding,severe,Low,118
875,Lilavati Hospital,19.08975950760106,72.94210405071179,General Medicine,53,15,12,ALS,breathing difficulty,severe,Moderate,26
876,Cooper Hospital,18.987380122411274,72.86151000108381,Cardiology,17,33,20,ALS,headache,mild,High,112
877,Hinduja Hospital Mahim,19.23098433579143,72.94825972346005,Neurology,95,21,9,Cardiac,dizziness,mild,Moderate,13
878,Shushrusha Hospital,19.219135941248176,72.90016248875885,Pediatrics,7,39,10,ICU,dizziness,mild,Moderate,84
879,Sushrut Hospital,18.950386284296815,72.76753939208406,Pediatrics,3,46,9,BLS,vomiting,moderate,Low,69
880,Hiranandani Hospital Powai,19.12994178858931,72.83357727487534,Cardiology,48,29,6,ICU,bleeding,severe,High,56
881,SL Raheja Hospital,18.98277034402453,72.75735345950667,Pulmonology,136,44,11,Cardiac,bleeding,severe,Low,104
882,Hiranandani Hospital Powai,19.050554283380546,72.81826681106833,Orthopedics,90,38,20,ALS,high blood pressure,moderate,Moderate,112
883,Fortis Hospital Mulund,19.08718809655772,72.78993151837733,Cardiology,112,24,19,Cardiac,unconscious,severe,Low,47
884,Rajawadi Hospital,19.126110359254678,72.79271793198116,Trauma,133,29,14,Cardiac,bleeding,severe,Moderate,15
885,Rajawadi Hospital,19.287055945152385,72.77369284050498,Gynecology,100,26,17,Cardiac,burn injury,moderate,Moderate,69
886,SRV Hospital Goregaon,19.184211827124496,72.79635467790136,General Medicine,79,4,7,Cardiac,breathing difficulty,severe,Low,96
887,Shivaji Park Hospital,18.99018546037713,72.82062917966053,General Medicine,33,11,20,BLS,breathing difficulty,severe,Low,64
888,Rajawadi Hospital,19.20897093574811,72.85886796357022,Neurology,113,12,14,BLS,burn injury,moderate,Low,15
889,Kokilaben Dhirubhai Ambani Hospital,19.114578050997213,72.81210202506044,Pulmonology,25,19,9,BLS,dizziness,mild,Low,91
890,Holy Spirit Hospital,19.1221709908701,72.91395541960435,Trauma,113,47,6,Cardiac,fracture,moderate,Moderate,108
891,Wockhardt Hospital Mumbai Central,19.05635857976293,72.96881312628192,Pulmonology,65,30,5,BLS,unconscious,severe,High,31
892,Shivaji Park Hospital,19.110367621666814,72.97602489923393,Burns,122,20,2,ICU,chest pain,severe,Moderate,72
893,Shushrusha Hospital,19.204981047012378,72.80471812997303,Trauma,132,42,9,Cardiac,bleeding,severe,High,65
894,Breach Candy Hospital,19.229225445434583,72.78995798686321,Cardiology,89,17,9,BLS,high blood pressure,moderate,Low,10
895,Bombay Hospital,19.28952540125368,72.79101467639812,Orthopedics,61,24,0,ALS,dizziness,mild,Low,116
896,SL Raheja Hospital,19.072066472023415,72.93917470086782,Neurology,79,14,6,Cardiac,fever,mild,Moderate,101
897,Tata Memorial Hospital,19.000736369180384,72.91904836102978,Gynecology,25,10,16,ICU,chest pain,severe,Low,51
898,Reliance Hospital,18.88874537015683,72.80252126444918,Trauma,40,39,0,BLS,bleeding,severe,Low,67
899,Terna Hospital,19.172252966508307,72.94887337511935,Pulmonology,132,18,13,ICU,vomiting,moderate,Moderate,117
900,Wockhardt Hospital Mumbai Central,19.217449776848238,72.90261717775833,Gynecology,142,37,20,ICU,high blood pressure,moderate,Moderate,107
901,SL Raheja Hospital,19.244039613355536,72.94937533578587,Trauma,79,42,4,BLS,headache,mild,Low,45
902,Nair Hospital,19.158492065115876,72.9006864824964,Cardiology,141,27,19,Cardiac,high blood pressure,moderate,High,56
903,Sion Hospital,19.085323315765173,72.81950317707935,Gynecology,108,4,10,Cardiac,fracture,moderate,High,12
904,Tata Memorial Hospital,19.106914425145927,72.76588781231723,General Medicine,46,49,4,ICU,bleeding,severe,Moderate,30
905,Lilavati Hospital,18.933575470053103,72.86842442694059,Pediatrics,46,8,2,BLS,high blood pressure,moderate,High,108
906,Shivaji Park Hospital,18.89823548304654,72.97456218155247,Orthopedics,37,36,9,BLS,dizziness,mild,Low,63
907,Sion Hospital,19.288734042992914,72.97748701418625,Burns,125,44,20,BLS,unconscious,severe,Low,50
908,Terna Hospital,19.295544708401014,72.8035897143406,Pulmonology,43,4,9,Cardiac,chest pain,severe,Low,68
909,SL Raheja Hospital,19.08127518074628,72.86682195884426,Gynecology,77,43,19,ICU,dizziness,mild,Moderate,56
910,Wockhardt Hospital Mumbai Central,19.188116884335162,72.77194470238233,Burns,122,10,3,BLS,breathing difficulty,severe,High,31
911,Tata Memorial Hospital,19.103912931400142,72.9714114404573,Trauma,63,31,4,ICU,high blood pressure,moderate,Moderate,33
912,Jaslok Hospital,19.055988188725014,72.93124933830182,Gynecology,71,31,3,ALS,breathing difficulty,severe,Low,12
913,Terna Hospital,19.1051038238959,72.91342990807276,General Medicine,62,10,20,Cardiac,vomiting,moderate,Moderate,36
914,Shushrusha Hospital,18.91831106790411,72.90907852635686,Gynecology,80,37,12,ALS,fracture,moderate,Moderate,28
915,Hiranandani Hospital Powai,18.94135422850228,72.98183973723619,Pulmonology,67,17,2,BLS,chest pain,severe,High,17
916,SRV Hospital Goregaon,19.20334391300357,72.8555501234613,Burns,18,50,16,ALS,fracture,moderate,Moderate,109
917,Holy Spirit Hospital,18.919308591149736,72.94047619057027,Burns,15,3,18,ALS,breathing difficulty,severe,High,94
918,Sushrut Hospital,19.16221067918303,72.80515917892924,Trauma,65,45,8,BLS,fracture,moderate,High,73
919,Reliance Hospital,19.213614032188985,72.94673556329661,Cardiology,71,17,7,ICU,breathing difficulty,severe,Moderate,30
920,Nanavati Max Hospital,19.22575306330445,72.880339132242,Burns,113,42,20,Cardiac,burn injury,moderate,Low,117
921,Tata Memorial Hospital,19.296945866382135,72.93812327180964,Orthopedics,79,46,20,Cardiac,breathing difficulty,severe,Low,11
922,Terna Hospital,19.106044988491863,72.82269931283014,Pulmonology,77,12,1,BLS,bleeding,severe,Low,117
923,Global Hospital Parel,19.1365823369772,72.90877738631757,Trauma,96,21,2,BLS,burn injury,moderate,High,61
924,Cooper Hospital,18.96337101081972,72.76305673931917,Cardiology,140,47,1,Cardiac,high blood pressure,moderate,Moderate,23
925,Rajawadi Hospital,18.919187911208812,72.84242495132607,Gynecology,58,4,13,ALS,vomiting,moderate,Low,26
926,Shushrusha Hospital,19.078514124031692,72.98633272492755,Pediatrics,26,19,13,Cardiac,dizziness,mild,High,34
927,Holy Spirit Hospital,19.253216217104963,72.8539777763249,Gynecology,36,36,3,Cardiac,fever,mild,High,80
928,Tata Memorial Hospital,19.03601133000834,72.78209058596424,Trauma,9,48,4,ICU,dizziness,mild,High,35
929,SRV Hospital Goregaon,19.185605073724503,72.89283432514438,Orthopedics,85,47,6,ICU,chest pain,severe,Low,44
930,Tata Memorial Hospital,18.954535143436935,72.76107796396141,General Medicine,21,30,11,BLS,chest pain,severe,Low,40
931,Saifee Hospital,19.00987954370489,72.80087762722171,Pulmonology,74,20,10,Cardiac,unconscious,severe,Moderate,50
932,Fortis Hospital Mulund,19.266775184172804,72.90795909198529,General Medicine,7,31,2,Cardiac,high blood pressure,moderate,Low,107
